"sim","nvar","aic","logL","type","npar","nshifts","shiftnodes.1","shiftnodes.2","shiftnodes.3","shiftnodes.4","shiftnodes.5","shiftnodes.6","shiftnodes.7","shiftnodes.8","shiftnodes.9","shiftnodes.10","span.1","span.2","span.3","span.4","span.5","span.6","span.7","span.8","span.9","span.10","span.11","span.12","span.13","span.14","span.15","span.16","span.17","span.18","span.19","span.20"
"477",44,10,1643.41762530016,6939.57762682864,"shift",68,3,279,272,337,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Pareas_margaritophorus","Sonora_semiannulata","Liolaemus_bellii","Bothrops_asper","Sistrurus_miliarius","","","","","","","","","","","","","",""
"478",44,10,1572.2502617177,6976.16130861987,"shift",69,4,279,272,337,432,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Pareas_margaritophorus","Sonora_semiannulata","Liolaemus_bellii","Bothrops_asper","Sistrurus_miliarius","Trioceros_hoehnelii","Chamaeleo_calyptratus","","","","","","","","","","","",""
"479",44,10,1511.04173781944,7007.765570569,"shift",70,5,279,272,337,432,273,NA,NA,NA,NA,NA,"Sonora_semiannulata","Pareas_margaritophorus","Sonora_semiannulata","Liolaemus_bellii","Bothrops_asper","Sistrurus_miliarius","Trioceros_hoehnelii","Chamaeleo_calyptratus","Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","",""
"480",44,10,1401.00475508178,7122.78406193782,"censored",130,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"481",44,10,793.00944026001,7491.78171934871,"censored",195,2,273,306,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Arrhyton_taeniatum","Farancia_abacura","","","","","","","","","","","","","","","",""
"482",44,10,534.556500803872,7686.00818907678,"censored",260,3,273,353,306,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Lichanura_trivirgata","Arrhyton_taeniatum","Farancia_abacura","","","","","","","","","","","","","",""
"483",44,10,260.671581643257,7887.95064865709,"censored",325,4,273,350,353,306,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Liasis_mackloti","Chilabothrus_striatus","Lichanura_trivirgata","Arrhyton_taeniatum","Farancia_abacura","","","","","","","","","","","",""
"484",44,10,0,8083.28643947872,"censored",390,5,273,350,353,326,306,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Liasis_mackloti","Chilabothrus_striatus","Lichanura_trivirgata","Psammophis_sibilans","Boaedon_fuliginosus","Arrhyton_taeniatum","Farancia_abacura","","","","","","","","","",""
"485",45,10,1557.62469789547,6161.72387714373,"base",65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",""
"486",45,10,1301.34274642613,6290.8648528784,"shift",66,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"487",45,10,1107.40191520588,6388.83526848852,"shift",67,2,273,432,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","","","","","","","","","","","","","","","",""
"488",45,10,1058.30555645637,6414.38344786328,"shift",68,3,273,432,350,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","Chilabothrus_striatus","Liasis_mackloti","","","","","","","","","","","","","",""
"489",45,10,1012.92951943782,6438.07146637255,"shift",69,4,273,432,350,416,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","Chilabothrus_striatus","Liasis_mackloti","Sceloporus_variabilis","Phrynosoma_platyrhinos","","","","","","","","","","","",""
"490",45,10,977.198698633922,6456.9368767745,"shift",70,5,273,432,350,416,457,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","Chilabothrus_striatus","Liasis_mackloti","Sceloporus_variabilis","Phrynosoma_platyrhinos","Amphisbaena_alba","Rhineura_floridana","","","","","","","","","",""
"491",45,10,954.765968554399,6528.15324181426,"censored",130,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"492",45,10,673.898442536469,6733.58700482323,"censored",195,2,273,488,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Eulamprus_quoyii","","","","","","","","","","","","","","","",""
"493",45,10,429.857313082837,6920.60756955004,"censored",260,3,273,488,353,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Eulamprus_quoyii","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","","","","","",""
"494",45,10,179.253685140633,7110.90938352115,"censored",325,4,273,488,350,353,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Eulamprus_quoyii","Chilabothrus_striatus","Liasis_mackloti","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","","","",""
"495",45,10,0,7265.53622609146,"censored",390,5,273,488,350,353,326,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Eulamprus_quoyii","Chilabothrus_striatus","Liasis_mackloti","Chilabothrus_striatus","Lichanura_trivirgata","Psammophis_sibilans","Boaedon_fuliginosus","","","","","","","","","",""
"496",46,10,975.368261175841,6359.49364041972,"base",65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",""
"497",46,10,593.596969827617,6551.37928609383,"shift",66,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"498",46,10,420.948591930864,6638.70347504221,"shift",67,2,273,432,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","","","","","","","","","","","","","","","",""
"499",46,10,367.558515013568,6666.39851350086,"shift",68,3,273,432,279,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","Sonora_semiannulata","Pareas_margaritophorus","","","","","","","","","","","","","",""
"500",46,10,340.617448311987,6680.86904685165,"shift",69,4,273,432,279,506,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","Sonora_semiannulata","Pareas_margaritophorus","Chamaesaura_anguina","Lepidophyma_smithii","","","","","","","","","","","",""
"501",46,10,315.350595714419,6694.50247315043,"shift",70,5,273,432,279,506,521,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","Sonora_semiannulata","Pareas_margaritophorus","Chamaesaura_anguina","Lepidophyma_smithii","Phelsuma_lineata","Gonatodes_albogularis","","","","","","","","","",""
"502",46,10,354.300422814915,6735.02755960018,"censored",130,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"503",46,10,99.8384880091398,6927.25852700307,"censored",195,2,273,353,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","","","","","","","",""
"504",46,10,14.8250099505949,7034.76526603234,"censored",260,3,420,273,353,NA,NA,NA,NA,NA,NA,NA,"Bronchocela_jubata","Trioceros_hoehnelii","Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","","","","","",""
"505",46,10,7.22840196391007,7103.56357002569,"censored",325,4,420,273,458,353,NA,NA,NA,NA,NA,NA,"Bronchocela_jubata","Trioceros_hoehnelii","Sonora_semiannulata","Acutotyphlops_kunuaensis","Amphisbaena_alba","Bipes_biporus","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","","","",""
"506",46,10,0,7172.17777100764,"censored",390,5,420,273,458,277,353,NA,NA,NA,NA,NA,"Bronchocela_jubata","Trioceros_hoehnelii","Sonora_semiannulata","Acutotyphlops_kunuaensis","Amphisbaena_alba","Bipes_biporus","Sonora_semiannulata","Acrochordus_granulatus","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","",""
"507",47,10,1755.74804893244,6660.51540716574,"base",65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",""
"508",47,10,1465.06396185443,6806.85745070475,"shift",66,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"509",47,10,1364.51852612098,6858.13016857147,"shift",67,2,273,335,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Bothrops_asper","Vipera_latastei","","","","","","","","","","","","","","","",""
"510",47,10,1294.85776347833,6893.9605498928,"shift",68,3,273,335,432,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Bothrops_asper","Vipera_latastei","Trioceros_hoehnelii","Chamaeleo_calyptratus","","","","","","","","","","","","","",""
"511",47,10,1227.71005623404,6928.53440351494,"shift",69,4,273,335,432,530,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Bothrops_asper","Vipera_latastei","Trioceros_hoehnelii","Chamaeleo_calyptratus","Delma_borea","Saltuarius_cornutus","","","","","","","","","","","",""
"512",47,10,1164.91672953181,6960.93106686605,"shift",70,5,273,335,432,530,350,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Bothrops_asper","Vipera_latastei","Trioceros_hoehnelii","Chamaeleo_calyptratus","Delma_borea","Saltuarius_cornutus","Chilabothrus_striatus","Liasis_mackloti","","","","","","","","","",""
"513",47,10,1062.42413570973,7072.1773637771,"censored",130,1,473,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Procellosaurinus_tetradactylus","Colobosaura_modesta","","","","","","","","","","","","","","","","","",""
"514",47,10,542.833922229289,7396.97247051732,"censored",195,2,273,473,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Procellosaurinus_tetradactylus","Colobosaura_modesta","","","","","","","","","","","","","","","",""
"515",47,10,94.1484140064058,7686.31522462876,"censored",260,3,273,408,473,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Ctenosaura_pectinata","Crotaphytus_collaris","Procellosaurinus_tetradactylus","Colobosaura_modesta","","","","","","","","","","","","","",""
"516",47,10,39.727450863933,7778.52570619999,"censored",325,4,273,408,473,335,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Ctenosaura_pectinata","Crotaphytus_collaris","Procellosaurinus_tetradactylus","Colobosaura_modesta","Bothrops_asper","Vipera_latastei","","","","","","","","","","","",""
"517",47,10,0,7863.38943163196,"censored",390,5,273,408,352,473,335,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Ctenosaura_pectinata","Crotaphytus_collaris","Chilabothrus_striatus","Calabaria_reinhardtii","Procellosaurinus_tetradactylus","Colobosaura_modesta","Bothrops_asper","Vipera_latastei","","","","","","","","","",""
"518",48,10,1539.1239126416,6801.09722742064,"base",65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",""
"519",48,10,1318.98078935133,6912.16878906577,"shift",66,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"520",48,10,1238.6866131645,6953.31587715919,"shift",67,2,273,432,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","","","","","","","","","","","","","","","",""
"521",48,10,1175.26236317671,6986.02800215309,"shift",68,3,273,432,350,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","Chilabothrus_striatus","Liasis_mackloti","","","","","","","","","","","","","",""
"522",48,10,1140.10886784603,7004.60474981842,"shift",69,4,273,432,350,506,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","Chilabothrus_striatus","Liasis_mackloti","Chamaesaura_anguina","Lepidophyma_smithii","","","","","","","","","","","",""
"523",48,10,1107.23083938994,7022.04376404647,"shift",70,5,273,432,350,506,356,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","Chilabothrus_striatus","Liasis_mackloti","Chamaesaura_anguina","Lepidophyma_smithii","Chilabothrus_striatus","Boa_constrictor","","","","","","","","","",""
"524",48,10,869.691384611091,7200.81349143589,"censored",130,1,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phoboscincus_bocourti","Egernia_depressa","","","","","","","","","","","","","","","","","",""
"525",48,10,546.382079190887,7427.468144146,"censored",195,2,273,489,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Egernia_depressa","","","","","","","","","","","","","","","",""
"526",48,10,253.502551315656,7638.90790808361,"censored",260,3,273,489,353,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Egernia_depressa","Chilabothrus_striatus","Lichanura_trivirgata","","","","","","","","","","","","","",""
"527",48,10,19.79975523334,7820.75930612477,"censored",325,4,273,489,353,326,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Egernia_depressa","Chilabothrus_striatus","Lichanura_trivirgata","Psammophis_sibilans","Boaedon_fuliginosus","","","","","","","","","","","",""
"528",48,10,0,7895.65918374144,"censored",390,5,392,273,489,353,326,NA,NA,NA,NA,NA,"Liolaemus_bellii","Bronchocela_jubata","Sonora_semiannulata","Acutotyphlops_kunuaensis","Phoboscincus_bocourti","Egernia_depressa","Chilabothrus_striatus","Lichanura_trivirgata","Psammophis_sibilans","Boaedon_fuliginosus","","","","","","","","","",""
"529",49,10,1729.45102190573,6489.86117108011,"base",65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",""
"530",49,10,1177.27765272322,6766.94785567136,"shift",66,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"531",49,10,1104.16375927955,6804.5048023932,"shift",67,2,273,350,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Liasis_mackloti","","","","","","","","","","","","","","","",""
"532",49,10,1047.50859324094,6833.8323854125,"shift",68,3,273,350,432,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Liasis_mackloti","Trioceros_hoehnelii","Chamaeleo_calyptratus","","","","","","","","","","","","","",""
"533",49,10,1015.0001803893,6851.08659183832,"shift",69,4,273,350,432,457,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Liasis_mackloti","Trioceros_hoehnelii","Chamaeleo_calyptratus","Amphisbaena_alba","Rhineura_floridana","","","","","","","","","","","",""
"534",49,10,982.317793530881,6868.42778526753,"shift",70,5,273,350,432,457,428,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Liasis_mackloti","Trioceros_hoehnelii","Chamaeleo_calyptratus","Amphisbaena_alba","Rhineura_floridana","Pogona_vitticeps","Physignathus_cocincinus","","","","","","","","","",""
"535",49,10,1059.24169898269,6889.96583254163,"censored",130,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"536",49,10,539.086398449359,7215.04348280829,"censored",195,2,273,459,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Amphisbaena_alba","Diplometopon_zarudnyi","","","","","","","","","","","","","","","",""
"537",49,10,521.21836964758,7288.97749720918,"censored",260,3,273,352,459,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Calabaria_reinhardtii","Amphisbaena_alba","Diplometopon_zarudnyi","","","","","","","","","","","","","",""
"538",49,10,0,7614.58668203297,"censored",325,4,273,350,352,459,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Liasis_mackloti","Chilabothrus_striatus","Calabaria_reinhardtii","Amphisbaena_alba","Diplometopon_zarudnyi","","","","","","","","","","","",""
"539",49,10,3.80794534330562,7677.68270936132,"censored",390,5,272,273,350,352,459,NA,NA,NA,NA,NA,"Sonora_semiannulata","Liolaemus_bellii","Sonora_semiannulata","Acutotyphlops_kunuaensis","Chilabothrus_striatus","Liasis_mackloti","Chilabothrus_striatus","Calabaria_reinhardtii","Amphisbaena_alba","Diplometopon_zarudnyi","","","","","","","","","",""
"540",50,10,1971.68762142912,6219.29046155348,"base",65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","",""
"541",50,10,1561.11906120004,6425.57474166801,"shift",66,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"542",50,10,1398.85350612065,6507.70751920771,"shift",67,2,273,432,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","","","","","","","","","","","","","","","",""
"543",50,10,1335.12201401477,6540.57326526065,"shift",68,3,273,432,280,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","Sonora_semiannulata","Bothrops_asper","","","","","","","","","","","","","",""
"544",50,10,1296.76340921028,6560.7525676629,"shift",69,4,273,432,280,458,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","Sonora_semiannulata","Bothrops_asper","Amphisbaena_alba","Bipes_biporus","","","","","","","","","","","",""
"545",50,10,1260.67958472753,6579.79447990427,"shift",70,5,273,432,280,458,530,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Trioceros_hoehnelii","Chamaeleo_calyptratus","Sonora_semiannulata","Bothrops_asper","Amphisbaena_alba","Bipes_biporus","Delma_borea","Saltuarius_cornutus","","","","","","","","","",""
"546",50,10,1409.63140144047,6565.3185715478,"censored",130,1,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","","","","","","","","","","","","","","","","","",""
"547",50,10,937.141261727898,6866.56364140409,"censored",195,2,273,408,NA,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Ctenosaura_pectinata","Crotaphytus_collaris","","","","","","","","","","","","","","","",""
"548",50,10,462.155027381439,7169.05675857732,"censored",260,3,273,396,408,NA,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Liolaemus_bellii","Urostrophus_vautieri","Ctenosaura_pectinata","Crotaphytus_collaris","","","","","","","","","","","","","",""
"549",50,10,222.993433817132,7353.63755535947,"censored",325,4,273,393,396,408,NA,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Liolaemus_bellii","Sceloporus_variabilis","Liolaemus_bellii","Urostrophus_vautieri","Ctenosaura_pectinata","Crotaphytus_collaris","","","","","","","","","","","",""
"550",50,10,0,7530.13427226804,"censored",390,5,273,393,396,408,326,NA,NA,NA,NA,NA,"Sonora_semiannulata","Acutotyphlops_kunuaensis","Liolaemus_bellii","Sceloporus_variabilis","Liolaemus_bellii","Urostrophus_vautieri","Ctenosaura_pectinata","Crotaphytus_collaris","Psammophis_sibilans","Boaedon_fuliginosus","","","","","","","","","",""
