"repDB","treename","geog","eco","family","genus","dataType","inTopoConstraint","oneToOne"
"Lipinia_miangensis",NA,"Lipinia_miangensis","Lipinia_miangensis","Scincidae","Lipinia","imputed",FALSE,TRUE
"Lipinia_microcercus",NA,NA,NA,"Scincidae","Lipinia","imputed",FALSE,TRUE
"Lipinia_nitens",NA,"Lipinia_nitens","Lipinia_nitens","Scincidae","Lipinia","imputed",FALSE,TRUE
"Lipinia_noctua","Lipinia_noctua","Lipinia_noctua","Lipinia_noctua","Scincidae","Lipinia","genbank",FALSE,TRUE
"Lipinia_nototaenia",NA,"Lipinia_nototaenia","Lipinia_nototaenia","Scincidae","Lipinia","imputed",FALSE,TRUE
"Lipinia_occidentalis",NA,"Lipinia_occidentalis","Lipinia_occidentalis","Scincidae","Lipinia","imputed",FALSE,TRUE
"Lipinia_pulchella","Lipinia_pulchella","Lipinia_pulchella","Lipinia_pulchella","Scincidae","Lipinia","genbank",FALSE,TRUE
"Lipinia_pulchra",NA,"Lipinia_pulchra","Lipinia_pulchra","Scincidae","Lipinia","imputed",FALSE,TRUE
"Lipinia_quadrivittata","Lipinia_quadrivittata","Lipinia_quadrivittata","Lipinia_quadrivittata","Scincidae","Lipinia","genbank",FALSE,TRUE
"Lipinia_rabori","Lipinia_rabori","Lipinia_rabori","Lipinia_rabori","Scincidae","Lipinia","genomic",TRUE,TRUE
"Lipinia_relicta","Lipinia_relicta","Lipinia_relicta","Lipinia_relicta","Scincidae","Lipinia","genbank",FALSE,TRUE
"Lipinia_rouxi",NA,"Lipinia_rouxi","Lipinia_rouxi","Scincidae","Lipinia","imputed",FALSE,TRUE
"Lipinia_sekayuensis","Lipinia_sekayuensis","Lipinia_sekayuensis","Lipinia_sekayuensis","Scincidae","Lipinia","genbank",FALSE,TRUE
"Lipinia_semperi",NA,"Lipinia_semperi","Lipinia_semperi","Scincidae","Lipinia","imputed",FALSE,TRUE
"Lipinia_septentrionalis",NA,"Lipinia_septentrionalis","Lipinia_septentrionalis","Scincidae","Lipinia","imputed",FALSE,TRUE
"Lipinia_subvittata",NA,"Lipinia_subvittata","Lipinia_subvittata","Scincidae","Lipinia","imputed",FALSE,TRUE
"Lipinia_surda","Lipinia_surda","Lipinia_surda","Lipinia_surda","Scincidae","Lipinia","genbank",FALSE,TRUE
"Lipinia_trivittata",NA,NA,NA,"Scincidae","Lipinia","imputed",FALSE,TRUE
"Lipinia_vassilievi",NA,NA,NA,"Scincidae","Lipinia","imputed",FALSE,TRUE
"Lipinia_venemai",NA,"Lipinia_venemai","Lipinia_venemai","Scincidae","Lipinia","imputed",FALSE,TRUE
"Lipinia_vittigera","Lipinia_vittigera","Lipinia_vittigera","Lipinia_vittigera","Scincidae","Lipinia","genbank",FALSE,TRUE
"Lipinia_vulcania",NA,"Lipinia_vulcania","Lipinia_vulcania","Scincidae","Lipinia","imputed",FALSE,TRUE
"Lipinia_zamboangensis",NA,"Lipinia_zamboangensis","Lipinia_zamboangensis","Scincidae","Lipinia","imputed",FALSE,TRUE
"Lissolepis_coventryi","Lissolepis_coventryi","Lissolepis_coventryi","Lissolepis_coventryi","Scincidae","Lissolepis","genbank",FALSE,TRUE
"Lissolepis_luctuosa","Lissolepis_luctuosa","Lissolepis_luctuosa","Lissolepis_luctuosa","Scincidae","Lissolepis","genomic",TRUE,TRUE
"Lobulia_alpina",NA,"Lobulia_alpina","Lobulia_alpina","Scincidae","Lobulia","imputed",FALSE,TRUE
"Lobulia_brongersmai",NA,"Lobulia_brongersmai","Lobulia_brongersmai","Scincidae","Lobulia","imputed",FALSE,TRUE
"Lobulia_elegans","Lobulia_elegans","Lobulia_elegans","Lobulia_elegans","Scincidae","Lobulia","genbank",TRUE,TRUE
"Lobulia_glacialis",NA,"Lobulia_glacialis","Lobulia_glacialis","Scincidae","Lobulia","imputed",FALSE,TRUE
"Lobulia_stellaris",NA,"Lobulia_stellaris","Lobulia_stellaris","Scincidae","Lobulia","imputed",FALSE,TRUE
"Lobulia_subalpina",NA,"Lobulia_subalpina","Lobulia_subalpina","Scincidae","Lobulia","imputed",FALSE,TRUE
"Lubuya_ivensii","Lubuya_ivensii","Trachylepis_ivensii","Lubuya_ivensii","Scincidae","Lubuya","genbank",FALSE,TRUE
"Lygisaurus_abscondita","Lygisaurus_abscondita","Lygisaurus_abscondita","Lygisaurus_abscondita","Scincidae","Lygisaurus","genbank",FALSE,TRUE
"Lygisaurus_aeratus","Lygisaurus_aeratus","Lygisaurus_aeratus","Lygisaurus_aeratus","Scincidae","Lygisaurus","genbank",FALSE,TRUE
"Lygisaurus_curtus","Lygisaurus_curtus","Lygisaurus_curtus","Lygisaurus_curtus","Scincidae","Lygisaurus","genbank",FALSE,TRUE
"Lygisaurus_foliorum","Lygisaurus_foliorum","Lygisaurus_foliorum","Lygisaurus_foliorum","Scincidae","Lygisaurus","genbank",FALSE,TRUE
"Lygisaurus_laevis","Lygisaurus_laevis","Lygisaurus_laevis","Lygisaurus_laevis","Scincidae","Lygisaurus","genbank",FALSE,TRUE
"Lygisaurus_macfarlani","Lygisaurus_macfarlani","Lygisaurus_macfarlani","Lygisaurus_macfarlani","Scincidae","Lygisaurus","genomic",TRUE,TRUE
"Lygisaurus_malleolus","Lygisaurus_malleolus","Lygisaurus_malleolus","Lygisaurus_malleolus","Scincidae","Lygisaurus","genbank",FALSE,TRUE
"Lygisaurus_novaeguineae","Lygisaurus_novaeguineae","Lygisaurus_novaeguineae","Lygisaurus_novaeguineae","Scincidae","Lygisaurus","genomic",TRUE,TRUE
"Lygisaurus_parrhasius","Lygisaurus_parrhasius","Lygisaurus_parrhasius","Lygisaurus_parrhasius","Scincidae","Lygisaurus","genomic",TRUE,TRUE
"Lygisaurus_rimula","Lygisaurus_rimula","Carlia_rimula","Lygisaurus_rimula","Scincidae","Lygisaurus","genbank",FALSE,TRUE
"Lygisaurus_rococo",NA,"Lygisaurus_rococo","Lygisaurus_rococo","Scincidae","Lygisaurus","imputed",FALSE,TRUE
"Lygisaurus_sesbrauna","Lygisaurus_sesbrauna","Lygisaurus_sesbrauna","Lygisaurus_sesbrauna","Scincidae","Lygisaurus","genbank",FALSE,TRUE
"Lygisaurus_tanneri","Lygisaurus_tanneri","Lygisaurus_tanneri","Lygisaurus_tanneri","Scincidae","Lygisaurus","genbank",FALSE,TRUE
"Lygisaurus_zuma","Lygisaurus_zuma","Lygisaurus_zuma","Lygisaurus_zuma","Scincidae","Lygisaurus","genbank",FALSE,TRUE
"Lygosoma_albopunctatum","Lygosoma_albopunctatum","Lygosoma_albopunctata","Lygosoma_albopunctata","Scincidae","Lygosoma","genbank",FALSE,TRUE
"Lygosoma_angeli",NA,"Lygosoma_angeli","Lygosoma_angeli","Scincidae","Lygosoma","imputed",FALSE,TRUE
"Lygosoma_anguinum","Lygosoma_anguinum","Lygosoma_anguinum","Lygosoma_anguinum","Scincidae","Lygosoma","genomic",TRUE,TRUE
"Lygosoma_bampfyldei",NA,"Lygosoma_bampfyldei","Lygosoma_bampfyldei","Scincidae","Lygosoma","imputed",FALSE,TRUE
"Lygosoma_boehmei",NA,"Lygosoma_boehmei","Lygosoma_boehmei","Scincidae","Lygosoma","imputed",FALSE,TRUE
"Lygosoma_bowringii","Lygosoma_bowringii","Lygosoma_bowringii","Lygosoma_bowringii","Scincidae","Lygosoma","genbank",FALSE,TRUE
"Lygosoma_corpulentum",NA,"Lygosoma_corpulentum","Lygosoma_corpulentum","Scincidae","Lygosoma","imputed",FALSE,TRUE
"Lygosoma_frontoparietale",NA,"Lygosoma_frontoparietale","Lygosoma_frontoparietale","Scincidae","Lygosoma","imputed",FALSE,TRUE
"Lygosoma_goaensis","Lygosoma_goaensis","Lygosoma_goaensis","Lygosoma_goaensis","Scincidae","Lygosoma","genbank",FALSE,TRUE
"Lygosoma_guentheri","Lygosoma_guentheri","Lygosoma_guentheri","Lygosoma_guentheri","Scincidae","Lygosoma","genbank",FALSE,TRUE
"Lygosoma_haroldyoungi",NA,"Lygosoma_haroldyoungi","Lygosoma_haroldyoungi","Scincidae","Lygosoma","imputed",FALSE,TRUE
"Lygosoma_herberti","Lygosoma_herberti","Lygosoma_herberti","Lygosoma_herberti","Scincidae","Lygosoma","genbank",FALSE,TRUE
"Lygosoma_isodactylum",NA,"Lygosoma_isodactylum","Lygosoma_isodactylum","Scincidae","Lygosoma","imputed",FALSE,TRUE
"Lygosoma_kinabatanganensis",NA,NA,NA,"Scincidae","Lygosoma","imputed",FALSE,TRUE
"Lygosoma_koratense","Lygosoma_koratense","Lygosoma_koratense","Lygosoma_koratense","Scincidae","Lygosoma","genbank",FALSE,TRUE
"Lygosoma_lanceolatum",NA,"Lygosoma_lanceolatum","Lygosoma_lanceolatum","Scincidae","Lygosoma","imputed",FALSE,TRUE
"Lygosoma_lineata","Lygosoma_lineata","Lygosoma_lineata","Lygosoma_lineata","Scincidae","Lygosoma","genbank",FALSE,TRUE
"Lygosoma_lineolatum","Lygosoma_lineolatum","Lygosoma_lineolatum","Lygosoma_lineolatum","Scincidae","Lygosoma","genbank",FALSE,TRUE
"Lygosoma_malayana",NA,NA,NA,"Scincidae","Lygosoma","imputed",FALSE,TRUE
"Lygosoma_opisthorhodum",NA,"Lygosoma_opisthorhodum","Lygosoma_opisthorhodum","Scincidae","Lygosoma","imputed",FALSE,TRUE
"Lygosoma_peninsulare",NA,NA,NA,"Scincidae","Lygosoma","imputed",FALSE,TRUE
"Lygosoma_popae","Lygosoma_popae","Lygosoma_popae","Lygosoma_popae","Scincidae","Lygosoma","genomic",TRUE,TRUE
"Lygosoma_pruthi","Lygosoma_pruthi","Lygosoma_pruthi","Lygosoma_pruthi","Scincidae","Lygosoma","genbank",FALSE,TRUE
"Lygosoma_punctata","Lygosoma_punctata","Lygosoma_punctata","Lygosoma_punctata","Scincidae","Lygosoma","genbank",FALSE,TRUE
"Lygosoma_quadrupes","Lygosoma_quadrupes","Lygosoma_quadrupes","Lygosoma_quadrupes","Scincidae","Lygosoma","genbank",FALSE,TRUE
"Lygosoma_samajaya","Lygosoma_samajaya",NA,"Lygosoma_samajaya","Scincidae","Lygosoma","genbank",FALSE,TRUE
"Lygosoma_schneideri",NA,NA,NA,"Scincidae","Lygosoma","imputed",FALSE,TRUE
"Lygosoma_siamensis",NA,NA,NA,"Scincidae","Lygosoma","imputed",FALSE,TRUE
"Lygosoma_singha",NA,"Lygosoma_singha","Lygosoma_singha","Scincidae","Lygosoma","imputed",FALSE,TRUE
"Lygosoma_tabonorum","Lygosoma_tabonorum",NA,"Lygosoma_tabonorum","Scincidae","Lygosoma","genbank",FALSE,TRUE
"Lygosoma_veunsaiensis",NA,"Lygosoma_veunsaiensis","Lygosoma_veunsaiensis","Scincidae","Lygosoma","imputed",FALSE,TRUE
"Lygosoma_vosmaeri","Lygosoma_vosmaeri","Lygosoma_vosmaeri","Lygosoma_vosmaeri","Scincidae","Lygosoma","genbank",FALSE,TRUE
"Mabuya_cochonae",NA,"Mabuya_cochonae","Mabuya_cochonae","Scincidae","Mabuya","imputed",FALSE,TRUE
"Mabuya_desiradae","Mabuya_desiradae","Mabuya_desiradae","Mabuya_desiradae","Scincidae","Mabuya","genbank",FALSE,TRUE
"Mabuya_dominicana","Mabuya_dominicana","Mabuya_dominicana","Mabuya_dominicana","Scincidae","Mabuya","genbank",FALSE,TRUE
"Mabuya_grandisterrae",NA,"Mabuya_grandisterrae","Mabuya_grandisterrae","Scincidae","Mabuya","imputed",FALSE,TRUE
"Mabuya_guadeloupae",NA,"Mabuya_guadeloupae","Mabuya_guadeloupae","Scincidae","Mabuya","imputed",FALSE,TRUE
"Mabuya_hispaniolae",NA,"Mabuya_hispaniolae","Mabuya_hispaniolae","Scincidae","Mabuya","imputed",FALSE,TRUE
"Mabuya_mabouya","Mabuya_mabouya","Mabuya_mabouya","Mabuya_mabouya","Scincidae","Mabuya","genbank",FALSE,TRUE
"Mabuya_montserratae",NA,"Mabuya_montserratae","Mabuya_montserratae","Scincidae","Mabuya","imputed",FALSE,TRUE
"Mabuya_parviterrae","Mabuya_parviterrae",NA,"Mabuya_parviterrae","Scincidae","Mabuya","genbank",FALSE,TRUE
"Madascincus_ankodabensis",NA,"Madascincus_ankodabensis","Madascincus_ankodabensis","Scincidae","Madascincus","imputed",FALSE,TRUE
"Madascincus_arenicola","Madascincus_arenicola","Madascincus_arenicola","Madascincus_arenicola","Scincidae","Madascincus","genbank",FALSE,TRUE
"Madascincus_igneocaudatus","Madascincus_igneocaudatus","Madascincus_igneocaudatus","Madascincus_igneocaudatus","Scincidae","Madascincus","genbank",FALSE,TRUE
"Madascincus_macrolepis",NA,"Madascincus_macrolepis","Madascincus_macrolepis","Scincidae","Madascincus","imputed",FALSE,TRUE
"Madascincus_melanopleura","Madascincus_melanopleura","Madascincus_melanopleura","Madascincus_melanopleura","Scincidae","Madascincus","genbank",FALSE,TRUE
"Madascincus_miafina",NA,NA,"Madascincus_miafina","Scincidae","Madascincus","imputed",FALSE,TRUE
"Madascincus_minutus",NA,"Madascincus_minutus","Madascincus_minutus","Scincidae","Madascincus","imputed",FALSE,TRUE
"Madascincus_mouroundavae","Madascincus_mouroundavae","Madascincus_mouroundavae","Madascincus_mouroundavae","Scincidae","Madascincus","genbank",FALSE,TRUE
"Madascincus_nanus","Madascincus_nanus","Madascincus_nanus","Madascincus_nanus","Scincidae","Madascincus","genbank",FALSE,TRUE
"Madascincus_polleni","Madascincus_polleni","Madascincus_polleni","Madascincus_polleni","Scincidae","Madascincus","genbank",FALSE,TRUE
"Madascincus_pyrurus","Madascincus_pyrurus",NA,"Madascincus_pyrurus","Scincidae","Madascincus","genomic",TRUE,TRUE
"Madascincus_stumpffi","Madascincus_stumpffi","Madascincus_stumpffi","Madascincus_stumpffi","Scincidae","Madascincus","genbank",FALSE,TRUE
NA,"Madascincus_intermedius",NA,NA,"Scincidae","Madascincus","genbank",FALSE,TRUE
"Manciola_guaporicola","Manciola_guaporicola","Manciola_guaporicola","Manciola_guaporicola","Scincidae","Manciola","genomic",TRUE,TRUE
"Maracaiba_meridensis","Maracaiba_meridensis","Maracaiba_meridensis","Mabuya_meridensis","Scincidae","Maracaiba","genbank",FALSE,TRUE
"Maracaiba_zuliae","Maracaiba_zuliae","Maracaiba_zuliae","Mabuya_zuliae","Scincidae","Maracaiba","genbank",FALSE,TRUE
"Marisora_alliacea","Marisora_alliacea","Marisora_alliacea","Marisora_alliacea","Scincidae","Marisora","genbank",FALSE,TRUE
"Marisora_aurulae","Marisora_aurulae","Marisora_aurulae","Marisora_aurulae","Scincidae","Marisora","genbank",FALSE,TRUE
"Marisora_berengerae","Marisora_berengerae","Alinea_berengerae","Mabuya_berengerae","Scincidae","Marisora","genbank",FALSE,TRUE
"Marisora_brachypoda","Marisora_brachypoda","Marisora_brachypoda","Marisora_brachypoda","Scincidae","Marisora","genbank",FALSE,TRUE
"Marisora_falconensis","Marisora_falconensis","Marisora_falconensis","Marisora_falconensis","Scincidae","Marisora","genbank",FALSE,TRUE
"Marisora_magnacornae",NA,"Marisora_magnacornae","Marisora_magnacornae","Scincidae","Marisora","imputed",FALSE,TRUE
"Marisora_pergravis","Marisora_pergravis","Alinea_pergravis","Mabuya_pergravis","Scincidae","Marisora","genbank",FALSE,TRUE
"Marisora_roatanae","Marisora_roatanae","Marisora_roatanae","Marisora_roatanae","Scincidae","Marisora","genbank",FALSE,TRUE
"Marisora_unimarginata","Marisora_unimarginata","Marisora_unimarginata","Marisora_unimarginata","Scincidae","Marisora","genbank",TRUE,TRUE
"Marmorosphax_boulinda","Marmorosphax_boulinda","Marmorosphax_boulinda","Marmorosphax_boulinda","Scincidae","Marmorosphax","genbank",FALSE,TRUE
"Marmorosphax_kaala","Marmorosphax_kaala","Marmorosphax_kaala","Marmorosphax_kaala","Scincidae","Marmorosphax","genbank",FALSE,TRUE
"Marmorosphax_montana","Marmorosphax_montana","Marmorosphax_montana","Marmorosphax_montana","Scincidae","Marmorosphax","genbank",FALSE,TRUE
"Marmorosphax_taom","Marmorosphax_taom","Marmorosphax_taom","Marmorosphax_taom","Scincidae","Marmorosphax","genbank",FALSE,TRUE
"Marmorosphax_tricolor","Marmorosphax_tricolor","Marmorosphax_tricolor","Marmorosphax_tricolor","Scincidae","Marmorosphax","genbank",FALSE,TRUE
"Melanoseps_ater","Melanoseps_ater","Melanoseps_ater","Melanoseps_ater","Scincidae","Melanoseps","genbank",FALSE,TRUE
"Melanoseps_emmrichi",NA,"Melanoseps_emmrichi","Melanoseps_emmrichi","Scincidae","Melanoseps","imputed",FALSE,TRUE
"Melanoseps_longicauda",NA,"Melanoseps_longicauda","Melanoseps_longicauda","Scincidae","Melanoseps","imputed",FALSE,TRUE
"Melanoseps_loveridgei","Melanoseps_loveridgei","Melanoseps_loveridgei","Melanoseps_loveridgei","Scincidae","Melanoseps","genbank",FALSE,TRUE
"Melanoseps_occidentalis","Melanoseps_occidentalis","Melanoseps_occidentalis","Melanoseps_occidentalis","Scincidae","Melanoseps","genbank",FALSE,TRUE
"Melanoseps_pygmaeus",NA,"Melanoseps_pygmaeus","Melanoseps_pygmaeus","Scincidae","Melanoseps","imputed",FALSE,TRUE
"Melanoseps_rondoensis",NA,"Melanoseps_rondoensis","Melanoseps_rondoensis","Scincidae","Melanoseps","imputed",FALSE,TRUE
"Melanoseps_uzungwensis","Melanoseps_uzungwensis","Melanoseps_uzungwensis","Melanoseps_uzungwensis","Scincidae","Melanoseps","genbank",FALSE,TRUE
"Menetia_alanae","Menetia_alanae","Menetia_alanae","Menetia_alanae","Scincidae","Menetia","genbank",FALSE,TRUE
"Menetia_concinna",NA,"Menetia_concinna","Menetia_concinna","Scincidae","Menetia","imputed",FALSE,TRUE
"Menetia_greyii","Menetia_greyii","Menetia_amaura, Menetia_greyii","Menetia_greyii","Scincidae","Menetia","genomic",TRUE,TRUE
"Menetia_maini",NA,"Menetia_maini","Menetia_maini","Scincidae","Menetia","imputed",FALSE,TRUE
"Menetia_surda","Menetia_surda","Menetia_surda","Menetia_surda","Scincidae","Menetia","genomic",TRUE,TRUE
"Mesoscincus_altamirani",NA,"Mesoscincus_altamirani","Mesoscincus_altamirani","Scincidae","Mesoscincus","imputed",FALSE,TRUE
"Mesoscincus_managuae","Mesoscincus_managuae","Mesoscincus_managuae","Mesoscincus_managuae","Scincidae","Mesoscincus","genbank",TRUE,TRUE
"Mesoscincus_schwartzei","Mesoscincus_schwartzei","Mesoscincus_schwartzei","Mesoscincus_schwartzei","Scincidae","Mesoscincus","genbank",FALSE,TRUE
"Mochlus_brevicaudis","Mochlus_brevicaudis","Mochlus_brevicaudis","Mochlus_brevicaudis","Scincidae","Mochlus","genbank",TRUE,TRUE
"Mochlus_fernandi","Mochlus_fernandi","Lepidothyris_fernandi","Lepidothyris_fernandi","Scincidae","Mochlus","genbank",FALSE,TRUE
"Mochlus_grandisonianus",NA,"Mochlus_grandisonianum","Mochlus_grandisonianum","Scincidae","Mochlus","imputed",FALSE,TRUE
"Mochlus_guineensis",NA,"Mochlus_guineensis","Mochlus_guineensis","Scincidae","Mochlus","imputed",FALSE,TRUE
"Mochlus_hinkeli","Mochlus_hinkeli","Lepidothyris_hinkeli","Lepidothyris_hinkeli","Scincidae","Mochlus","genbank",FALSE,TRUE
"Mochlus_laeviceps",NA,"Lygosoma_laeviceps","Lygosoma_laeviceps","Scincidae","Mochlus","imputed",FALSE,TRUE
"Mochlus_mabuiiformis",NA,"Mochlus_mabuiiforme","Mochlus_mabuiiforme","Scincidae","Mochlus","imputed",FALSE,TRUE
"Mochlus_mafianus",NA,"Lygosoma_mafianum","Lygosoma_mafianum","Scincidae","Mochlus","imputed",FALSE,TRUE
"Mochlus_mocquardi",NA,"Mochlus_mocquardi","Mochlus_mocquardi","Scincidae","Mochlus","imputed",FALSE,TRUE
"Mochlus_paedocarinatus",NA,"Mochlus_paedocarinatum","Mochlus_paedocarinatum","Scincidae","Mochlus","imputed",FALSE,TRUE
"Mochlus_pembanus",NA,"Lygosoma_pembanum","Lygosoma_pembanum","Scincidae","Mochlus","imputed",FALSE,TRUE
"Mochlus_productus",NA,"Mochlus_productum","Mochlus_productum","Scincidae","Mochlus","imputed",FALSE,TRUE
"Mochlus_simonettai",NA,"Mochlus_simonettai","Mochlus_simonettai","Scincidae","Mochlus","imputed",FALSE,TRUE
"Mochlus_somalicus",NA,"Mochlus_somalicum","Mochlus_somalicum","Scincidae","Mochlus","imputed",FALSE,TRUE
"Mochlus_striatus","Mochlus_striatus","Lepidothyris_striatus","Lepidothyris_striatus","Scincidae","Mochlus","genbank",FALSE,TRUE
"Mochlus_sundevallii","Mochlus_sundevallii","Mochlus_afer, Mochlus_sundevalli","Mochlus_sundevalli","Scincidae","Mochlus","genbank",FALSE,TRUE
"Mochlus_tanae",NA,"Mochlus_tanae","Mochlus_tanae","Scincidae","Mochlus","imputed",FALSE,TRUE
"Mochlus_vinciguerrae",NA,"Mochlus_vinciguerrae","Mochlus_vinciguerrae","Scincidae","Mochlus","imputed",FALSE,TRUE
"Morethia_adelaidensis","Morethia_adelaidensis","Morethia_adelaidensis","Morethia_adelaidensis","Scincidae","Morethia","genbank",FALSE,TRUE
"Morethia_boulengeri",NA,"Morethia_boulengeri","Morethia_boulengeri","Scincidae","Morethia","imputed",FALSE,TRUE
"Morethia_butleri","Morethia_butleri","Morethia_butleri","Morethia_butleri","Scincidae","Morethia","genomic",TRUE,TRUE
"Morethia_lineoocellata","Morethia_lineoocellata","Morethia_lineoocellata","Morethia_lineoocellata","Scincidae","Morethia","genomic",TRUE,TRUE
"Morethia_obscura",NA,"Morethia_obscura","Morethia_obscura","Scincidae","Morethia","imputed",FALSE,TRUE
"Morethia_ruficauda","Morethia_ruficauda","Morethia_ruficauda","Morethia_ruficauda","Scincidae","Morethia","genomic",TRUE,TRUE
"Morethia_storri",NA,"Morethia_storri","Morethia_storri","Scincidae","Morethia","imputed",FALSE,TRUE
"Morethia_taeniopleura",NA,"Morethia_taeniopleura","Morethia_taeniopleura","Scincidae","Morethia","imputed",FALSE,TRUE
"Nangura_spinosa","Nangura_spinosa","Nangura_spinosa","Concinnia_spinosa","Scincidae","Nangura","genbank",FALSE,TRUE
"Nannoscincus_exos","Nannoscincus_exos","Nannoscincus_exos","Nannoscincus_exos","Scincidae","Nannoscincus","genbank",FALSE,TRUE
"Nannoscincus_fuscus","Nannoscincus_fuscus",NA,"Nannoscincus_fuscus","Scincidae","Nannoscincus","genbank",FALSE,TRUE
"Nannoscincus_garrulus","Nannoscincus_garrulus","Nannoscincus_garrulus","Nannoscincus_garrulus","Scincidae","Nannoscincus","genbank",FALSE,TRUE
"Nannoscincus_gracilis","Nannoscincus_gracilis","Nannoscincus_gracilis","Nannoscincus_gracilis","Scincidae","Nannoscincus","genbank",FALSE,TRUE
"Nannoscincus_greeri","Nannoscincus_greeri","Nannoscincus_greeri","Nannoscincus_greeri","Scincidae","Nannoscincus","genbank",FALSE,TRUE
"Nannoscincus_hanchisteus","Nannoscincus_hanchisteus","Nannoscincus_hanchisteus","Nannoscincus_hanchisteus","Scincidae","Nannoscincus","genbank",FALSE,TRUE
"Nannoscincus_humectus","Nannoscincus_humectus","Nannoscincus_humectus","Nannoscincus_humectus","Scincidae","Nannoscincus","genbank",FALSE,TRUE
"Nannoscincus_koniambo",NA,NA,"Nannoscincus_koniambo","Scincidae","Nannoscincus","imputed",FALSE,TRUE
"Nannoscincus_manautei","Nannoscincus_manautei","Nannoscincus_manautei","Nannoscincus_manautei","Scincidae","Nannoscincus","genbank",FALSE,TRUE
"Nannoscincus_mariei","Nannoscincus_mariei","Nannoscincus_mariei","Nannoscincus_mariei","Scincidae","Nannoscincus","genbank",FALSE,TRUE
