"treename","family","genus","dataType","inTopoConstraint","oneToOne"
"Anolis_desiradei","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_dissimilis","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_distichus","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_divius","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_dolichocephalus","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_dollfusianus","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_dominicensis","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_doris","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_dracula","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_duellmani","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_dunni","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_eladioi","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_elcopeensis","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_equestris","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_ernestwilliamsi","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_etheridgei","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_eugenegrahami","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_eulaemus","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_euskalerriari","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_evermanni","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_extremus","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_fairchildi","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_fasciatus","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_favillarum","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_ferreus","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_festae","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_fitchi","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_forresti","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_fortunensis","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_fowleri","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_fraseri","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_frenatus","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_fugitivus","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_fungosus","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_fuscoauratus","Dactyloidae","Anolis","genomic",TRUE,TRUE
"Anolis_gadovii","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_gaigei","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_garmani","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_garridoi","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_gemmosus","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_gibbiceps","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_ginaelisae","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_gingivinus","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_gonavensis","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_gorgonae","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_gracilipes","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_grahami","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_granuliceps","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_griseus","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_gruuo","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_guafe","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_guamuhaya","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_guazuma","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_gundlachi","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_haguei","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_hendersoni","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_heterodermus","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_heteropholidotus","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_higuey","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_hispaniolae","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_hobartsmithi","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_homolechis","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_huilae","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_humilis","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_hyacinthogularis","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_ibague","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_ibanezi","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_ignigularis","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_imias","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_immaculogularis","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_impetigosus","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_incredulus","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_inderenae","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_inexpectatus","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_insignis","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_insolitus","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_isolepis","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_jacare","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_johnmeyeri","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_juangundlachi","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_jubar","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_kahouannensis","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_kathydayae","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_kemptoni","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_koopmani","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_kreutzi","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_krugi","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_kunayalae","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_laevis","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_laeviventris","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_lamari","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_landestoyi","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_latifrons","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_leachii","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_leditzigorum","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_lemniscatus","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_lemurinus","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_leucodera","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_limifrons","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_limon","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_lineatopus","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_lineatus","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_liogaster","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_lionotus","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_litoralis","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_lividus","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_longiceps","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_longitibialis","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_lososi","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_loveridgei","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_loysiana","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_luciae","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_lucius","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_luteogularis","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_luteosignifer","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_lynchi","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_lyra","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_macilentus","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_macrinii","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_macrolepis","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_macrophallus","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_maculigula","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_maculiventris","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_magnaphallus","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_maia","Dactyloidae","Anolis","imputed",FALSE,TRUE
"Anolis_marcanoi","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_mariarum","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_marmoratus","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_marron","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_marsupialis","Dactyloidae","Anolis","genbank",FALSE,TRUE
"Anolis_matudai","Dactyloidae","Anolis","genbank",FALSE,TRUE
