treename,ProcCoord1,ProcCoord2,ProcCoord3,ProcCoord4,ProcCoord5,ProcCoord6,ProcCoord7,ProcCoord8,ProcCoord9,ProcCoord10,ProcCoord11,ProcCoord12,ProcCoord13,ProcCoord14,ProcCoord15,ProcCoord16,ProcCoord17,ProcCoord18,ProcCoord19,ProcCoord20,ProcCoord21,ProcCoord22,ProcCoord23,ProcCoord24,ProcCoord25,ProcCoord26,ProcCoord27,ProcCoord28,ProcCoord29,ProcCoord30,ProcCoord31,ProcCoord32,ProcCoord33,ProcCoord34,ProcCoord35,ProcCoord36,ProcCoord37,ProcCoord38,ProcCoord39,ProcCoord40
Shinisaurus_crocodilurus,0.0084568,0.114120936,0.104178265,0.056664857,0.146975214,0.068153582,0.240266395,0.026395645,0.234332481,-0.01784655,0.191049394,-0.042415133,0.174509368,-0.099397736,0.154353285,-0.08867079,0.15778131,0.016144232,-0.079986941,-0.080458644,-0.101822199,0.022905347,0.116449322,0.111873366,0.243777623,-0.063263497,-0.323939633,-0.062678247,-0.321248582,-0.070100637,-0.343871562,-0.068654298,-0.282864984,0.018440042,-0.314657825,-0.004614316,-0.194063069,0.077586518,0.190325339,0.085815324
Gonatodes_albogularis,0.029986381,0.100273869,0.114119348,0.070136302,0.139575391,0.07396037,0.216674835,0.053708977,0.229398231,-0.012444262,0.173158348,-0.058152584,0.147427763,-0.119921312,0.122865813,-0.111179869,0.212314216,0.009467945,-0.087977239,-0.064706821,-0.07450569,0.026295423,0.062029652,0.1203865,0.281277318,-0.044199881,-0.332100695,-0.065903727,-0.335283323,-0.062967367,-0.36097998,-0.05988719,-0.282532428,-0.009310925,-0.308069581,-0.009799715,-0.149384565,0.070358719,0.202006204,0.093885547
Teratoscincus_przewalskii,0.056406103,0.095954337,0.12657214,0.070819536,0.153612299,0.075935596,0.240086407,0.061409614,0.220357321,-0.013675124,0.176963172,-0.063016291,0.168775034,-0.116344886,0.137824151,-0.132986849,0.196389205,0.019201715,-0.074886044,-0.080557375,-0.07503013,0.003583356,0.070206044,0.10666306,0.2562965,-0.028261348,-0.336266491,-0.062895861,-0.338622904,-0.063434859,-0.355017658,-0.059165738,-0.299256767,0.003711629,-0.298491506,0.012896238,-0.172004711,0.068397416,0.146087834,0.101765833
Aspidoscelis_tigris,0.053175579,0.08417176,0.095440556,0.039242897,0.149264348,0.050809017,0.232263465,0.024865853,0.229132248,-0.005288159,0.182425321,-0.030466482,0.170268703,-0.08391658,0.15407617,-0.084515994,0.191540495,0.019642879,-0.060195685,-0.065674375,-0.046875295,0.023127218,0.062802253,0.103497103,0.237881205,-0.051354096,-0.350106417,-0.064016402,-0.342470914,-0.053019486,-0.390348707,-0.066835256,-0.283659855,0.00377513,-0.326201698,-0.000510347,-0.133422904,0.075713729,0.175011132,0.080751591
Callopistes_maculatus,0.018850181,0.084825539,0.071889762,0.030955296,0.135283855,0.052949605,0.232008124,0.029814244,0.232984045,0.000199259,0.195298781,-0.022778149,0.200733982,-0.083240775,0.191129572,-0.095477067,0.163123298,0.020532647,-0.080503938,-0.070346338,-0.07020016,0.014739168,0.101555663,0.090932825,0.229329357,-0.047527459,-0.340778343,-0.05605206,-0.3403996,-0.046548543,-0.374290734,-0.056261872,-0.276321238,0.010041992,-0.315002146,0.007586357,-0.151819494,0.060597125,0.177129033,0.075058209
Kentropyx_altamazonica,0.032955467,0.100648926,0.087342434,0.043106277,0.15256683,0.045866449,0.239926299,0.018538978,0.243816582,-0.01123566,0.203959815,-0.038289691,0.207495352,-0.093285821,0.174285901,-0.08278813,0.198160038,0.016266599,-0.086932857,-0.081451796,-0.073083317,0.001890394,0.05544473,0.104954357,0.225406389,-0.045670021,-0.340943783,-0.046197803,-0.340075153,-0.049805011,-0.356380072,-0.042195012,-0.284891262,0.0018453,-0.298861789,0.004966,-0.173048464,0.058794242,0.132856861,0.094041425
Teius_teyou,0.057118149,0.09576902,0.089962304,0.041781884,0.159158065,0.057669294,0.236806675,0.01652423,0.229118621,-0.012683528,0.185750365,-0.034456675,0.180308862,-0.085675591,0.160979868,-0.089434499,0.170624326,0.019437263,-0.052159549,-0.068532857,-0.045157165,0.029052043,0.074470038,0.113369713,0.225035493,-0.064128324,-0.339766263,-0.060847424,-0.332925285,-0.052897231,-0.371567789,-0.069575394,-0.286024073,0.018139638,-0.346293766,-0.022101506,-0.159778162,0.078238933,0.164339284,0.090351011
Tupinambis_teguixin,0.029095696,0.088049679,0.076377344,0.027300112,0.108148205,0.053186408,0.234872534,0.024941105,0.240489737,-0.014201289,0.212739215,-0.031211216,0.226387119,-0.082435354,0.195382905,-0.079231871,0.170721011,0.011033349,-0.048960231,-0.071660741,-0.060509643,0.018169059,0.060104805,0.09700421,0.23397458,-0.059206112,-0.340785199,-0.037987548,-0.338711643,-0.04581068,-0.371804238,-0.04559483,-0.292251467,0.003656799,-0.324550758,0.004314235,-0.136455035,0.060541371,0.125735061,0.079143316
Diplometopon_zarudnyi,-0.116385581,0.129060607,0.059875796,0.014196692,0.136914834,0.078560059,0.293075871,0.094392413,0.22746448,-0.085300238,0.163396215,-0.084323818,0.142721925,-0.145053538,0.094500201,-0.139860966,0.149130494,-0.007325006,-0.072591832,0.014657287,-0.112234026,0.075429906,0.058085726,0.203399043,0.336790857,-0.07139867,-0.224961061,-0.094849229,-0.31487721,-0.078000345,-0.339947013,-0.090868569,-0.261643684,-0.016692258,-0.31585485,-0.02827895,-0.166277147,0.112345057,0.262816006,0.119910521
Trogonophis_wiegmanni,-0.141791691,0.097981687,0.05749986,-0.006561172,0.093144261,0.029917271,0.299377298,0.057070524,0.248043425,-0.06287046,0.169338979,-0.064280197,0.157894317,-0.100274903,0.120085829,-0.064473965,0.212332236,0.018524515,-0.094660799,-0.033336502,-0.091291067,0.050340933,0.008658699,0.13059757,0.361076072,-0.052227469,-0.264479019,-0.053883995,-0.282336868,-0.055312431,-0.346016323,-0.062121967,-0.267682057,0.003601835,-0.308223247,-0.007042589,-0.193686253,0.089310231,0.26271635,0.085041084
Tropidophis_haetianus,-0.051339944,0.055405374,0.041972765,-0.043914651,0.081564583,0.039040921,0.119882871,0.046786287,0.284713265,0.001554164,0.270427943,-0.053798127,0.281845376,-0.07593587,0.259397109,-0.081753245,0.218670966,0.024462043,-0.057878485,-0.067291331,-0.103539814,0.001498679,0.017558146,0.070650617,0.23700645,-0.047637006,-0.314744722,-0.018309409,-0.333881363,-0.035161529,-0.346287802,-0.009191534,-0.240418405,0.052150237,-0.330257555,0.015588022,-0.169925122,0.052773925,0.135233738,0.073082433
Plica_plica,0.020784813,0.104185521,0.077320628,0.072559328,0.120268994,0.068755338,0.235465912,0.029707008,0.224547262,-0.007035168,0.190631521,-0.061185708,0.198986594,-0.11061092,0.175617403,-0.105238596,0.19704342,0.012906971,-0.041862246,-0.076200362,-0.080434789,0.021448188,0.070396943,0.1169007,0.210386134,-0.045884175,-0.35145403,-0.065795233,-0.355936569,-0.065538565,-0.366208124,-0.061536008,-0.265169698,0.01274682,-0.299083808,-0.00633312,-0.136348478,0.081366938,0.175048117,0.084781044
Stenocercus_guentheri,-0.010295567,0.114308838,0.099226369,0.07369674,0.148918632,0.069037674,0.244912502,0.031827876,0.232116383,-0.019531774,0.191738192,-0.049730026,0.183705018,-0.117203882,0.166614875,-0.121434302,0.165641482,-9.16E-05,-0.070512411,-0.075866533,-0.099874004,0.029848016,0.084787093,0.131370258,0.244409207,-0.056602541,-0.321747777,-0.060069529,-0.328273505,-0.061533794,-0.346127836,-0.062547061,-0.277436732,0.002208075,-0.291651836,-0.001524113,-0.185646497,0.066233525,0.169496412,0.107604138
Tropidurus_torquatus,0.031370681,0.058742203,0.111414724,0.048146091,0.127078908,0.049063997,0.25289617,0.016467941,0.247534276,0.007284492,0.20658775,-0.029024111,0.205676538,-0.071791632,0.192526253,-0.074522228,0.189518883,0.0072014,-0.091532419,-0.055340496,-0.079426993,0.010609354,0.047401555,0.069622435,0.215250615,-0.024178349,-0.351299192,-0.034006203,-0.351375647,-0.040268278,-0.359700565,-0.038775924,-0.294615623,0.001488747,-0.31567616,-0.00027694,-0.144357538,0.045398599,0.160727783,0.054158901
Uranoscodon_superciliosus,0.022649044,0.144346153,0.096987819,0.074731457,0.135473319,0.07256441,0.237980534,0.03297226,0.222739335,-0.016104814,0.181090509,-0.054721352,0.176604121,-0.123590346,0.154084996,-0.11767123,0.176086177,0.01115926,-0.037577001,-0.095787706,-0.074559848,0.021299115,0.099242746,0.148802993,0.229881507,-0.069875679,-0.341933486,-0.063369331,-0.343926985,-0.067775056,-0.355042935,-0.067359876,-0.283626446,-0.014061662,-0.284689681,-0.00243955,-0.172346563,0.082254985,0.160882839,0.10462597
Acutotyphlops_kunuaensis,-0.00225758,0.050818161,0.064692043,-0.02036899,0.155363695,0.071294894,0.19222168,0.076831851,0.248599607,-0.020015219,0.204562187,-0.073377499,0.201820646,-0.093542777,0.185192984,-0.087798664,0.159205774,-0.020711227,-0.103377301,-0.010558091,-0.044122526,0.00932454,0.008577333,0.097232251,0.311575476,-0.028586211,-0.149362012,-0.050382638,-0.331808366,-0.035583805,-0.392115329,-0.026289228,-0.358753255,0.016637588,-0.413897694,-0.002228833,-0.108309498,0.054966538,0.172192138,0.092337359
Afrotyphlops_punctatus,-0.021202015,0.086980788,0.089427919,-0.011386464,0.132854775,0.043332368,0.239566493,0.065119633,0.278825398,-0.041108335,0.20668055,-0.051157131,0.118131299,-0.087701313,0.110768232,-0.065301796,0.123060294,0.013784163,-0.092257231,0.00532063,-0.053649031,0.004060094,0.099192674,0.116693782,0.333812405,-0.059703889,-0.120053674,-0.04337622,-0.343822902,-0.05501648,-0.395978871,-0.047226927,-0.368952632,-0.015212129,-0.400263786,-0.013971782,-0.151528078,0.0626656,0.215388181,0.093205408
Antillotyphlops_richardi,-0.035023204,0.043856249,0.081694929,-0.008158989,0.195266615,0.083153636,0.273207367,0.082456031,0.329214645,-0.015563302,0.152132096,-0.082762369,0.132562666,-0.109378163,0.116122705,-0.084742894,0.140741527,-0.039229705,-0.117457433,-0.045370211,-0.163297659,0.003894717,-0.004620621,0.10887418,0.347194868,0.000545253,-0.148210733,-0.064607171,-0.292634289,-0.048594015,-0.368952397,-0.012861187,-0.328426832,0.02269162,-0.360928761,0.011384045,-0.175568044,0.041119779,0.226982554,0.113292497
Indotyphlops_braminus,-0.048923794,0.084169786,0.164781254,-0.047295527,0.210528505,0.026235997,0.264291038,0.08191189,0.310145203,-0.050814529,0.10310585,-0.050129614,0.092922212,-0.066031735,0.081903204,-0.049353388,0.089210686,0.01511851,-0.143574558,-0.00920572,-0.17565089,0.03304141,0.186844757,0.097237126,0.363426379,-0.015060911,-0.217699032,-0.063771039,-0.327135973,-0.05861796,-0.35215546,-0.049113051,-0.27416537,-0.017009314,-0.357896353,-0.021806315,-0.228665613,0.068955046,0.258707958,0.091539338
Letheobia_episcopus,-0.028772602,0.112250047,0.09076815,-0.038951414,0.196076041,0.094897583,0.232629971,0.088694762,0.299329187,-0.018839312,0.14850843,-0.087947866,0.130711396,-0.111935507,0.114288402,-0.092098525,0.155413172,-0.003061376,-0.094445562,-0.035209079,-0.152605378,0.055667264,0.128454708,0.131862207,0.277549171,-0.056418556,-0.126229634,-0.065769709,-0.289553542,-0.042709359,-0.337605415,-0.060982414,-0.39041967,-0.01793106,-0.399374835,-0.018939368,-0.182059348,0.068803254,0.227337359,0.098618428
Ramphotyphlops_acuticaudus,-0.012479592,0.08739324,0.139947949,-0.03976863,0.142292126,0.015888744,0.240740434,0.080915275,0.294307058,-0.040203398,0.177632243,-0.065958216,0.150917543,-0.088302808,0.132294052,-0.074571087,0.134067464,-0.001578165,-0.07818651,-0.021838242,-0.088428838,0.021260386,-0.009346794,0.121595539,0.30631572,-0.026374439,-0.109145024,-0.066708767,-0.359681296,-0.05336165,-0.392404526,-0.023097598,-0.349815955,-0.008369345,-0.376903337,0.026675998,-0.171550008,0.050478083,0.229427293,0.105925077
Ramphotyphlops_lineatus,-0.025437892,0.10747957,0.073749472,-0.014208718,0.226690128,0.077876417,0.259000052,0.081233993,0.257909153,-0.028822643,0.136381318,-0.098169065,0.125874292,-0.112754424,0.119345858,-0.087477429,0.138085555,-0.031294913,-0.096680147,-0.047749299,-0.106355535,0.006917457,-0.011221289,0.151889006,0.339869019,-0.041765189,-0.160515202,-0.079497389,-0.295616296,-0.061516964,-0.367304756,-0.051078656,-0.327342478,-0.001646126,-0.382069659,0.015518772,-0.15525954,0.082049878,0.250897947,0.133015722
Typhlops_jamaicensis,-0.020400725,0.066350286,0.085915937,-0.029274838,0.173199575,0.084758406,0.243797784,0.076449053,0.287645033,-0.029223611,0.194956163,-0.065381581,0.131261806,-0.103146673,0.119135095,-0.092804799,0.144231291,-0.022227397,-0.089791533,-0.036391435,-0.106907049,0.010800291,0.009508387,0.11229708,0.338341983,-0.028280315,-0.131083913,-0.069413919,-0.311360058,-0.051481067,-0.37414896,-0.004608861,-0.339428405,0.005118047,-0.355107872,-0.006001203,-0.231293941,0.074420977,0.2315294,0.108041562
Rhinophis_blythii,-0.107544598,0.067366512,0.071125673,-0.039616128,0.117481687,0.028043134,0.220492684,0.070719449,0.262125719,-0.034107393,0.190140539,-0.042934327,0.17401852,-0.069971902,0.161751838,-0.060333202,0.162173866,-0.014278432,-0.03569197,-0.029921917,-0.074075789,0.013682357,0.013321985,0.105182975,0.357561546,-0.04253659,-0.280921756,-0.051477845,-0.284164168,-0.052296621,-0.400499356,-0.013827438,-0.261988049,0.016464088,-0.359921461,0.01020665,-0.146143002,0.064569706,0.220756093,0.075066922
Rhinophis_homolepis,-0.100088965,0.057936019,0.081409063,-0.040375158,0.133246039,0.04106453,0.23576211,0.071864377,0.25497157,-0.028649023,0.183478943,-0.05072038,0.169633074,-0.074166111,0.152095176,-0.063926212,0.158852045,-0.03007614,-0.028563971,-0.029511919,-0.097847113,0.006179596,-0.002219023,0.111185009,0.354725428,-0.02750664,-0.264601812,-0.046662888,-0.266459417,-0.04570792,-0.416947973,-0.01421551,-0.276337058,0.010151709,-0.368471348,0.013700843,-0.132538411,0.056857488,0.229901643,0.08257833
Rhinophis_saffragamus,-0.108762817,0.056986248,0.03787755,-0.020982639,0.115912765,0.001355021,0.216167911,0.041287171,0.256109814,-0.033459696,0.221278502,-0.027078786,0.220123248,-0.048725653,0.186200162,-0.047371415,0.195516206,-0.006200767,-0.022661229,-0.035976723,-0.097149906,0.015001881,-0.002177682,0.083996588,0.312214601,-0.031120226,-0.269314278,-0.039795191,-0.275199832,-0.039315135,-0.397440023,-0.004472981,-0.284287771,0.027479599,-0.372994195,0.008634987,-0.146494948,0.054818463,0.215081924,0.044939253
Teretrurus_rhodogaster,-0.091749696,0.062339614,0.025643941,-0.035219439,0.142247466,0.031139579,0.224190513,0.071263542,0.263817578,-0.02307464,0.188642787,-0.044844147,0.17365076,-0.073703912,0.154309015,-0.069005897,0.161445792,-0.01688388,-0.041050504,-0.029556487,-0.062952512,-0.012719759,0.092748708,0.107941443,0.324451965,-0.019314209,-0.32282819,-0.032728658,-0.276950522,-0.040307242,-0.362703167,-0.013191881,-0.310946919,-0.007285278,-0.337543685,0.00457152,-0.168291721,0.051755622,0.223868391,0.088824108
Uropeltis_arcticeps,-0.106516537,0.048075428,0.077056721,-0.046203293,0.132296276,0.032095984,0.222602263,0.070845823,0.246366707,-0.020587644,0.180876679,-0.046673571,0.178975201,-0.06843431,0.162859004,-0.068885778,0.156579905,-0.023233027,-0.04860054,-0.038356958,-0.077123601,0.011041672,0.022671865,0.095541706,0.372007976,-0.009001763,-0.281676947,-0.043267363,-0.284386961,-0.043888415,-0.399177826,-0.003713271,-0.258392108,0.018079516,-0.372934816,0.010644257,-0.144773936,0.050389268,0.221290675,0.075531739
Uropeltis_ceylanica,-0.119906194,0.060545599,0.144964316,-0.03924987,0.173917144,-0.000981162,0.207683679,0.015870607,0.249381358,-0.012528952,0.195907159,-0.013039112,0.185945604,-0.036469812,0.167862611,-0.033019747,0.1630014,0.021236828,-0.031698564,-0.012763196,-0.121148692,0.031724982,0.013596563,0.074124885,0.33379536,-0.065948355,-0.305178169,-0.032875641,-0.311012354,-0.035927403,-0.355816313,-0.025901739,-0.320743094,0.00778246,-0.33426983,0.000405529,-0.153322118,0.057558382,0.217040133,0.039455714
Uropeltis_ocellata,-0.094993223,0.071537166,0.079896726,-0.042925825,0.127032063,0.008040747,0.200890494,0.081895231,0.262102228,-0.034292705,0.198202572,-0.058903229,0.193850516,-0.080844678,0.17672432,-0.078406958,0.171850923,-0.025990486,-0.037397231,-0.033941635,-0.095235446,0.026709267,-0.017173764,0.11628925,0.347662259,-0.033385396,-0.267213175,-0.05004782,-0.279210068,-0.048815486,-0.385795132,-0.014436479,-0.279128193,0.021974818,-0.359351792,0.008889926,-0.138196647,0.068271825,0.195482571,0.098382468
Uropeltis_rubromaculata,-0.11028697,0.057167999,0.074429429,-0.043821698,0.132108983,0.028052966,0.227422883,0.086091133,0.243901305,-0.025959211,0.179237583,-0.057114499,0.176298124,-0.083064723,0.159514687,-0.07928047,0.155503429,-0.03236208,-0.044080934,-0.04354619,-0.079207052,0.013555654,0.023653015,0.111247767,0.364122221,0.000172689,-0.278331787,-0.046327413,-0.280992834,-0.045442531,-0.395568469,-0.004527622,-0.260271157,0.013640623,-0.36859863,0.009857943,-0.144719913,0.052586772,0.225866088,0.089072891
Varanus_acanthurus,0.010863832,0.083680283,0.084217222,0.051892738,0.109312216,0.06242425,0.236004952,0.053559137,0.249147719,0.008052666,0.18769064,-0.04163867,0.172354232,-0.108417526,0.148184718,-0.101066584,0.183663361,0.022357278,-0.138892296,-0.070187397,-0.075214729,0.002324243,0.147509631,0.092073724,0.252321783,-0.022639772,-0.365357328,-0.064975494,-0.37144571,-0.065744339,-0.387856423,-0.067125013,-0.210722917,0.026003142,-0.286597046,-0.001635826,-0.122288987,0.059313303,0.177105131,0.081749856
Varanus_exanthematicus,0.015307526,0.097320254,0.068159785,0.053990155,0.133116611,0.064260891,0.228744461,0.062475143,0.247374474,-0.021089176,0.206622943,-0.045408937,0.186606789,-0.115933748,0.159386266,-0.109415196,0.172919691,0.020411116,-0.094305448,-0.104434425,-0.066690218,0.000382591,0.068092202,0.1150545,0.24197691,-0.044857425,-0.360629393,-0.077581118,-0.366082941,-0.075265294,-0.394030311,-0.071677523,-0.231591775,0.044327464,-0.281255554,0.0190119,-0.075723209,0.07857023,0.142001189,0.109858596
Varanus_gouldii,0.030423963,0.087814921,0.099468672,0.050289097,0.153476433,0.053017371,0.229472805,0.0417848,0.235243347,-0.007146334,0.190676272,-0.043729624,0.161213544,-0.097391169,0.142329344,-0.09104674,0.189349884,0.021197966,-0.053621283,-0.059466265,-0.054998654,0.005454301,0.05687924,0.099132329,0.241167567,-0.038684637,-0.377570555,-0.05487856,-0.37731525,-0.064836711,-0.396415747,-0.073284762,-0.245383473,0.01585018,-0.285981034,-0.003001949,-0.117393531,0.07102395,0.178978455,0.087901837
Varanus_salvator,0.028630422,0.066119157,0.07432895,0.039458267,0.117281173,0.054371141,0.250619455,0.027479217,0.253231236,-0.014605491,0.205075121,-0.021732563,0.197888215,-0.080501198,0.169542902,-0.091227591,0.194583353,0.028476203,-0.094472503,-0.050339321,-0.040466766,-0.002779847,0.039493295,0.079393823,0.238376488,-0.03337016,-0.388171418,-0.055683232,-0.394076742,-0.053987648,-0.427460797,-0.053779052,-0.192831836,0.023511721,-0.294250372,-0.005795141,-0.064090928,0.059332049,0.126770751,0.085659667
Agkistrodon_contortrix,-0.059961436,0.069643772,0.026011865,-0.047780578,0.079705737,0.026311135,0.129396171,0.053803332,0.231707398,0.035772678,0.318067704,-0.070517124,0.329180477,-0.095594996,0.305922454,-0.089696172,0.198612142,0.045536515,-0.138228053,-0.088928744,-0.104416016,0.017289962,0.02647116,0.077203685,0.213741457,-0.066072251,-0.247916371,-0.010511891,-0.31841934,-0.036203145,-0.346980793,-0.019495594,-0.276827097,0.050864593,-0.314951266,0.038852912,-0.177702619,0.050027064,0.126586426,0.059494847
Atheris_squamigera,-0.067231774,0.090135115,0.014273104,-0.057449774,0.058002162,-0.011028254,0.159819906,0.034503182,0.208249247,0.029947748,0.216943962,0.017083406,0.383065404,-0.050603587,0.366217917,-0.085263496,0.162447745,0.017164411,-0.144647219,-0.11017085,-0.125678747,0.034529733,0.047645612,0.074723687,0.237929044,-0.113107121,-0.210762828,-0.127525968,-0.335658979,-4.78E-05,-0.351035633,0.011856169,-0.26949382,0.074110534,-0.310856133,0.066090825,-0.195052476,0.063266586,0.155823505,0.041785445
Azemiops_feae,-0.094803653,0.068761572,0.039024765,-0.062100662,0.086194968,0.048658981,0.146818946,0.055815854,0.253199679,0.014929779,0.250064208,0.005969861,0.30869408,-0.120436593,0.297908481,-0.116679671,0.230216716,0.017713672,-0.15523473,-0.051802464,-0.137246688,0.007015293,0.032677977,0.081679111,0.238963367,-0.068474451,-0.20068893,-0.087379059,-0.298378966,-0.017117356,-0.346265268,-0.007472598,-0.284570784,0.055251185,-0.322354439,0.057566576,-0.189413953,0.057637163,0.145194225,0.060463807
Azemiops_kharini,-0.090587107,0.070570179,0.024302913,-0.062334215,0.090304347,0.035725113,0.131700447,0.04796593,0.270695151,0.021403526,0.275776405,-0.008287162,0.332318401,-0.115212588,0.313886865,-0.11833774,0.238023749,0.023442863,-0.198099428,-0.035447226,-0.164890298,0.019805635,0.030014123,0.075169279,0.221942205,-0.060653534,-0.244275065,-0.077826842,-0.317590332,-0.02763889,-0.309503144,0.008194378,-0.272010141,0.049346426,-0.281023042,0.028182187,-0.18035966,0.071093572,0.129373608,0.054839107
Bitis_arietans,-0.066777157,0.069690606,0.041985352,-0.047292639,0.106305753,0.006961158,0.117594212,0.004932169,0.197067695,0.020279254,0.292569996,-0.006490075,0.425290522,-0.057870648,0.405452189,-0.081523069,0.151302905,0.023264898,-0.199035316,-0.048198462,-0.111142541,0.02721151,0.038072371,0.051222718,0.197443894,-0.067911058,-0.298192598,-0.069451326,-0.318425544,-0.001028209,-0.335441092,0.003416021,-0.282578692,0.038574859,-0.287065129,0.062498039,-0.166562101,0.043084409,0.092135283,0.028629844
Bitis_nasicornis,-0.044515245,0.057739856,0.031872444,-0.04587407,0.071503805,0.017237835,0.108910012,0.027339536,0.228060267,0.014873696,0.342854427,-0.029165455,0.374436137,-0.047857182,0.342472135,-0.076279452,0.179258009,0.009565656,-0.203428672,-0.039363358,-0.097466259,0.015726545,0.035052874,0.062149002,0.207310958,-0.059328216,-0.351318394,-0.081567361,-0.325217263,-0.011566118,-0.340633893,0.001011098,-0.25288145,0.054765551,-0.252446534,0.054976508,-0.165451287,0.034026462,0.111627927,0.041589466
Bothrops_asper,-0.081280813,0.053584651,0.030787687,-0.02207857,0.067530863,0.024761682,0.133898051,0.036773976,0.224259783,0.028753866,0.255666327,-0.006076844,0.387475733,-0.096363548,0.352751027,-0.106981117,0.189773291,0.028692519,-0.14546191,-0.07231421,-0.108058461,0.013924141,0.097004632,0.050923398,0.176612202,-0.052841736,-0.249229409,-0.000925473,-0.329361148,-0.036387521,-0.348863782,-0.007909495,-0.28474602,0.043370159,-0.315293139,0.034790413,-0.184498231,0.041730433,0.131033319,0.044573278
Bothrops_jararaca,-0.04787848,0.059571538,0.013470474,-0.052027934,0.088013208,-0.004320997,0.158842826,0.038216313,0.230003671,0.023157436,0.230583371,0.018254802,0.36179362,-0.061123668,0.333979869,-0.081869848,0.194878882,0.015356854,-0.187781604,-0.09527879,-0.09370487,-0.006200484,0.048643346,0.062717547,0.226453908,-0.048104114,-0.272371857,0.024942488,-0.313397725,-0.037424688,-0.338945622,-0.011160196,-0.292358039,0.034167128,-0.314292359,0.049555498,-0.182078371,0.028269971,0.156145753,0.043301144
Bothrops_jararacussu,-0.067610379,0.068642984,0.051876328,-0.036337609,0.063298888,0.020129483,0.11611201,0.034500783,0.223377449,0.024515778,0.239135714,0.003433252,0.400233035,-0.118698866,0.380744095,-0.135428559,0.196906918,0.015831542,-0.166416565,-0.040339039,-0.105619851,0.022910121,0.020616248,0.071686718,0.196320721,-0.053735944,-0.229710324,-0.095454719,-0.325655717,-0.01522205,-0.323179946,0.029112272,-0.291175116,0.044736439,-0.299513287,0.053359747,-0.216265311,0.054092469,0.136525091,0.052265199
Causus_rhombeatus,-0.059337953,0.077465415,0.041350938,-0.055526479,0.048438393,0.008207348,0.113248241,0.02660137,0.286121601,0.005790067,0.267839451,-0.004332164,0.401123256,-0.087340998,0.363907168,-0.083821758,0.138521605,0.017754856,-0.149247304,-0.06193068,-0.110790273,0.021626788,0.026556372,0.06998764,0.198238794,-0.073841151,-0.250900452,-0.010249982,-0.315947084,-0.036128981,-0.363352244,-0.012543443,-0.262518289,0.043795995,-0.306103137,0.035658579,-0.180371333,0.069175291,0.113222251,0.049652289
Daboia_russelii,-0.046338408,0.080422337,0.01324885,-0.050801512,0.090303638,0.008034717,0.147553046,0.036475188,0.192568563,0.031728374,0.22987482,0.003105108,0.385613169,-0.101806453,0.368087523,-0.112088186,0.171928037,0.027365553,-0.178778395,-0.043609481,-0.114090627,0.012487857,0.065542744,0.076119341,0.200402362,-0.073109511,-0.192516764,-0.116565716,-0.348094023,-0.033442883,-0.362811074,-0.020339453,-0.284409182,0.07865644,-0.305052046,0.071255951,-0.175382471,0.07983068,0.142350236,0.046281649
Eristicophis_macmahoni,-0.088332766,0.074433997,0.017936071,-0.047064162,0.051262124,0.030701716,0.13355554,0.029542624,0.215423759,0.021560534,0.243640362,0.001309621,0.379963055,-0.060304642,0.364508564,-0.07848819,0.188692274,0.001882921,-0.12609744,-0.091274926,-0.114603667,0.013615004,0.106774156,0.048888719,0.202062843,-0.079539455,-0.191049212,-0.106750089,-0.340760678,-0.008377387,-0.368130498,0.030028005,-0.3018224,0.05380165,-0.321568598,0.059802543,-0.183242294,0.063913478,0.131788804,0.04231804
Sistrurus_miliarius,-0.086647631,0.081899075,0.019684462,-0.037871524,0.06385789,0.038209961,0.135119873,0.040195397,0.229861936,0.014918963,0.248617184,-0.005746358,0.366152321,-0.085085585,0.331960121,-0.10204605,0.18642407,0.003737161,-0.132616702,-0.057898715,-0.1070103,0.021365435,0.09199666,0.054935708,0.214261147,-0.073718263,-0.196860442,-0.090988401,-0.325145337,-0.02868517,-0.367785857,-0.007566779,-0.294304213,0.054933163,-0.31441699,0.063754907,-0.195384529,0.070690832,0.132236336,0.044966243
Vipera_latastei,-0.066570105,0.067999626,0.014992974,-0.061578828,0.073994623,0.013328338,0.152681859,0.026458225,0.25446471,0.026249592,0.266145643,0.008344628,0.350027664,-0.065290026,0.315376715,-0.065951081,0.207190869,0.027744572,-0.16570219,-0.065106317,-0.13377788,0.007966947,0.023361702,0.068793293,0.222708098,-0.104214893,-0.231318693,-0.086603353,-0.31928262,-0.024816416,-0.34002522,0.012185156,-0.281262587,0.058861641,-0.302336187,0.059039765,-0.193833031,0.05617565,0.153163653,0.040413484
Cricosaura_typica,-0.029516673,0.072455939,0.071349696,0.04709402,0.111449503,0.081300315,0.246568407,0.038632939,0.238044397,-0.021303396,0.188404009,-0.044160119,0.160763622,-0.10144339,0.136079572,-0.088584359,0.202733465,0.00574017,-0.072549493,-0.062117678,-0.117741059,0.003030897,0.076788596,0.102734889,0.29795574,-0.032376045,-0.318917803,-0.051727532,-0.326251976,-0.049545101,-0.344531158,-0.049302484,-0.286128117,0.004647758,-0.309301902,-0.000563906,-0.152221324,0.062492944,0.227022499,0.082994137
